Date,AVG
2022-04-04,0.7732682872589094
2022-04-05,0.774160487775921
2022-04-06,0.7819779364032324
2022-04-07,0.79847676327237
2022-04-08,0.8024581725563616
2022-04-11,0.7839897999227823
2022-04-12,0.7754312776061693
2022-04-13,0.7823191358589805
2022-04-14,0.7766079424834929
2022-04-18,0.7646853531488096
2022-04-19,0.7752790958216271
2022-04-20,0.7902815188796922
2022-04-21,0.776643690867587
2022-04-22,0.7371528345268977
2022-04-25,0.7402483681739386
2022-04-26,0.7173508554105296
2022-04-27,0.7164441246542315
2022-04-28,0.7223602061904576
2022-04-29,0.7045122317143445
2022-05-02,0.7003165879126835
2022-05-03,0.7073291151623714
2022-05-04,0.7296190140986181
2022-05-05,0.7121193846903711
2022-05-06,0.705327311078632
2022-05-09,0.6794028845922164
2022-05-10,0.6818983794826992
