Date,AVG
2022-04-04,0.783481846415179
2022-04-05,0.7639816758777397
2022-04-06,0.7494568844305414
2022-04-07,0.7533153436421631
2022-04-08,0.7432812388325671
2022-04-11,0.7290753214697144
2022-04-12,0.725191168736676
2022-04-13,0.7357339023449221
2022-04-14,0.7210331090994919
2022-04-18,0.7236964176775867
2022-04-19,0.7405921256660624
2022-04-20,0.7425008676680882
2022-04-21,0.7265730640555454
2022-04-22,0.7032372458051591
2022-04-25,0.7143511974608802
2022-04-26,0.6894350878027419
2022-04-27,0.691103523850829
2022-04-28,0.7203031757406869
2022-04-29,0.689729076307286
2022-05-02,0.7002532193313039
2022-05-03,0.7052708658435721
2022-05-04,0.728897748489587
2022-05-05,0.6928228811228885
2022-05-06,0.682163795169334
2022-05-09,0.6540299632635528
2022-05-10,0.6634309555113271
