Date,AVG
2022-04-04,0.8938009670739301
2022-04-05,0.887163744250766
2022-04-06,0.8997032205910203
2022-04-07,0.8886571575137828
2022-04-08,0.8927464304114433
2022-04-11,0.8817809470753546
2022-04-12,0.8826341300106949
2022-04-13,0.8910187944946758
2022-04-14,0.887639112300049
2022-04-18,0.8845404071894194
2022-04-19,0.9043644930412492
2022-04-20,0.9208469266119886
2022-04-21,0.9169178861402296
2022-04-22,0.8972910451723212
2022-04-25,0.8932075306166268
2022-04-26,0.8788361554840879
2022-04-27,0.8714008346518324
2022-04-28,0.8883412978073626
2022-04-29,0.8440407464226257
2022-05-02,0.8199677558129114
2022-05-03,0.8341480152894291
2022-05-04,0.8467649639195342
2022-05-05,0.8224464902347911
2022-05-06,0.8121464570632885
2022-05-09,0.7733208923872541
